oare_id,pn_name,pn_sources,pn_variants,spellings_checked,translation,transliteration
02351a98-b66c-42eb-90a7-11d834afe8e8,Aššur-<gap>,onomasticon,Aššur-<gap>,a-šur-<gap>; a-šùr-<gap>,"To Šalim-Aššur from Iddin-abum, Itūr-ilī, Inah-ilī, Ennam-Aššur and Ali-ahum: You have written us, saying: x, further, 92 Abarnian textiles, <gap>"" <gap> -Aššur <gap> of credit <gap> -textiles that you wrote <gap> you must <gap> there; <gap> total of your textiles: <gap> hundred textiles; thereof 4 robes, 2 -textiles you will receive for 27.8333 minas 2 shekels of tin <gap> 100 <gap> textiles <gap> either <gap> 7 Abarnian textiles <gap> fine -textiles <gap> 1 <gap> 30 fine -textiles <gap> apart from 4 textiles <gap>50 textiles for <gap> 7 textiles, the import duty, <gap> textiles for the wrapping <gap> your -textiles <gap> Kurub-Ištar <gap> sealed <gap> in the house <gap> are available <gap> that you gave to Ali-ahum, <gap> donkeys died during the journey, their <gap> he bought for 32 shekels of silver; 23 donkeys has <gap>-Aššur <gap> to Burušhaddum; <gap> 10 donkeys Ali-ahum left in support of your goods. 1 donkey <gap> bought. Of the 2 minas of silver that you gave for his disposal 32 shekels of silver he paid as the price of <gap> For the rest of your silver, <gap> minas 2 shekels of his tin 600 nails <gap> I returned to you. 86 green ones <gap> of the wool <gap> 5 minas 8 shekels of tin <gap> 24 minas each. 1 talent of copper that your eye <gap> and 4 <gap> 20-<gap> minas 5 shekels of tin under your seal <gap> that when they <gap> released, now, 4 talents 12 minas of theirs; 27! 0.8333 minas 2 shekels of tin he received for 4 robes and 2 -textiles, and your tin, 5 talents 57 minas 7 shekels - 4 talents <gap> Dadaya <gap> Qaqqadānum <gap> and 0.5 mina Aššur-<gap> of 48 <gap> Uzuwa to Kanesh <gap> tin and textiles 10 <gap> 10.5 minas of tin <gap> to the son of Ikra<gap> the rest of your tin: 30 <gap> in <gap>""",a-na ša-lim-a-šùr qí-bi-ma um-ma i-dí-a-bu-um i-tur₄-DINGIR i-na-aḫ-DINGIR en-um-a-šùr ù a-la-ḫu-um-ma ta-áš-pu-ra-am um-ma a-ta-ma <gap> ku-ta-nu a-ḫa-ma 92 TÚG a-ba-ar-ni-ú <gap>-a-šùr qí-ip-tim <gap> ku-ta-ni <gap> bu-ra-e <gap> ta-áš-pu-ra-ni <gap> ku <gap>-at-ma a-ta a-ma-kam <gap> nim <gap> mu-ur ŠU.NÍGIN ṣú-ba-tí-kà <gap> me-at <gap> TÚG.ḪI-a i-ŠÀ 4 ku-sí-a-tim 2 TÚG bu-ra-e a-na 27.8333 ma-na 2 GÍN AN.NA <gap>-nim ta-la-qé 1 me-at <gap> ṣú-ba-tù <gap> lu ku-ta-nu <gap> 7 TÚG a-ba-ar-ni-ú <gap> TÚG kam-sú-tim dam-qú-tim 1 ku-ta-num ù ku-<gap>-ar ir-<gap> i-na <gap>-a-šùr <gap> 30 TÚG ku-ta-ni SIG₅ <gap> e-zi-ib 4 TÚG <gap>-šu 11 ma-na <gap>-6 GÍN <gap> ri <gap> ta-ma <gap> 4 me-at 7 <gap>-tim <gap> 50 TÚG a-na <gap> 7 TÚG ni-is-ḫa-tum <gap> 20 <gap> a-na <gap> ú 3 me-at 17 <gap> TÚG ša li-we-tim <gap> TÚG ku-ta-nu-kà <gap> kur-ub-IŠTAR 5 <gap> ku-nu-ki <gap> ku-ta-nu i-na É <gap>-kà i-ba-ší-ú i-na <gap> ša a-na a-la-ḫi-im ta-dí-nu <gap> ANŠE i-n
02351a98-b66c-42eb-90a7-11d834afe8e8,Ikra,lexicon; onomasticon,Ikra; Ikrā,ig-ra; ik-ra; ik-ra-a,"To Šalim-Aššur from Iddin-abum, Itūr-ilī, Inah-ilī, Ennam-Aššur and Ali-ahum: You have written us, saying: x, further, 92 Abarnian textiles, <gap>"" <gap> -Aššur <gap> of credit <gap> -textiles that you wrote <gap> you must <gap> there; <gap> total of your textiles: <gap> hundred textiles; thereof 4 robes, 2 -textiles you will receive for 27.8333 minas 2 shekels of tin <gap> 100 <gap> textiles <gap> either <gap> 7 Abarnian textiles <gap> fine -textiles <gap> 1 <gap> 30 fine -textiles <gap> apart from 4 textiles <gap>50 textiles for <gap> 7 textiles, the import duty, <gap> textiles for the wrapping <gap> your -textiles <gap> Kurub-Ištar <gap> sealed <gap> in the house <gap> are available <gap> that you gave to Ali-ahum, <gap> donkeys died during the journey, their <gap> he bought for 32 shekels of silver; 23 donkeys has <gap>-Aššur <gap> to Burušhaddum; <gap> 10 donkeys Ali-ahum left in support of your goods. 1 donkey <gap> bought. Of the 2 minas of silver that you gave for his disposal 32 shekels of silver he paid as the price of <gap> For the rest of your silver, <gap> minas 2 shekels of his tin 600 nails <gap> I returned to you. 86 green ones <gap> of the wool <gap> 5 minas 8 shekels of tin <gap> 24 minas each. 1 talent of copper that your eye <gap> and 4 <gap> 20-<gap> minas 5 shekels of tin under your seal <gap> that when they <gap> released, now, 4 talents 12 minas of theirs; 27! 0.8333 minas 2 shekels of tin he received for 4 robes and 2 -textiles, and your tin, 5 talents 57 minas 7 shekels - 4 talents <gap> Dadaya <gap> Qaqqadānum <gap> and 0.5 mina Aššur-<gap> of 48 <gap> Uzuwa to Kanesh <gap> tin and textiles 10 <gap> 10.5 minas of tin <gap> to the son of Ikra<gap> the rest of your tin: 30 <gap> in <gap>""",a-na ša-lim-a-šùr qí-bi-ma um-ma i-dí-a-bu-um i-tur₄-DINGIR i-na-aḫ-DINGIR en-um-a-šùr ù a-la-ḫu-um-ma ta-áš-pu-ra-am um-ma a-ta-ma <gap> ku-ta-nu a-ḫa-ma 92 TÚG a-ba-ar-ni-ú <gap>-a-šùr qí-ip-tim <gap> ku-ta-ni <gap> bu-ra-e <gap> ta-áš-pu-ra-ni <gap> ku <gap>-at-ma a-ta a-ma-kam <gap> nim <gap> mu-ur ŠU.NÍGIN ṣú-ba-tí-kà <gap> me-at <gap> TÚG.ḪI-a i-ŠÀ 4 ku-sí-a-tim 2 TÚG bu-ra-e a-na 27.8333 ma-na 2 GÍN AN.NA <gap>-nim ta-la-qé 1 me-at <gap> ṣú-ba-tù <gap> lu ku-ta-nu <gap> 7 TÚG a-ba-ar-ni-ú <gap> TÚG kam-sú-tim dam-qú-tim 1 ku-ta-num ù ku-<gap>-ar ir-<gap> i-na <gap>-a-šùr <gap> 30 TÚG ku-ta-ni SIG₅ <gap> e-zi-ib 4 TÚG <gap>-šu 11 ma-na <gap>-6 GÍN <gap> ri <gap> ta-ma <gap> 4 me-at 7 <gap>-tim <gap> 50 TÚG a-na <gap> 7 TÚG ni-is-ḫa-tum <gap> 20 <gap> a-na <gap> ú 3 me-at 17 <gap> TÚG ša li-we-tim <gap> TÚG ku-ta-nu-kà <gap> kur-ub-IŠTAR 5 <gap> ku-nu-ki <gap> ku-ta-nu i-na É <gap>-kà i-ba-ší-ú i-na <gap> ša a-na a-la-ḫi-im ta-dí-nu <gap> ANŠE i-n
025cc1cc-8958-4757-9bc3-99f5746846dc,Iddin-abum,onomasticon,Iddin-abum,i-dí-in-a-bu-um,"To Ali-ahum and Aššur-malik from Iddin-abum: I wrote to you with Bēlum-bāni, saying: Aššur-bēl-šadu'e son of Ali-ahum gave me silver for purchases in the City."" Settle the affair as well as you can and then send me word so I can send you silver and you can pay him. My dear brothers, send me word and inform me one way or the other whether the affair has been settled. My dear brothers, take care. """,a-na a-lá-ḫi-im ú a-šur-ma-lik qí-bi₄-ma um-ma i-dí-a-bu-um-ma áš-pu-ra-ku-nu-tí iš-tí be-lúm-ba-ni um-ma a-na-ku-ma a-šur-be-el-SA.TU DUMU a-lá-ḫi-im KÙ.BABBAR a-na a-lim{ki} a-na ší-a-ma-tim i-dí-nam ma-lá ta-le-e-a-ni a-wa-tám bu-ut-qá-ma ú tí-ir-ta-ak-nu li-li-kam-ma KÙ.BABBAR ú-šé-bi₄-lá-ku-nu-tí-ma šu-uq-lá-šu-um a-ḫu-ú-a a-tù-nu lu a-wa-tum ba-at-qá-at a-ni-tum lá a-ni-tum tí-ir-ta-ak-nu li-li-kam-ma uz-ni pè-té-a a-ḫu-ú-a a-tù-nu iḫ-da
025cc1cc-8958-4757-9bc3-99f5746846dc,Aššur-bēl-šadu'e,onomasticon,Aššur-bēl-šadu'e,a-šùr-bé-el-sa.tu-e,"To Ali-ahum and Aššur-malik from Iddin-abum: I wrote to you with Bēlum-bāni, saying: Aššur-bēl-šadu'e son of Ali-ahum gave me silver for purchases in the City."" Settle the affair as well as you can and then send me word so I can send you silver and you can pay him. My dear brothers, send me word and inform me one way or the other whether the affair has been settled. My dear brothers, take care. """,a-na a-lá-ḫi-im ú a-šur-ma-lik qí-bi₄-ma um-ma i-dí-a-bu-um-ma áš-pu-ra-ku-nu-tí iš-tí be-lúm-ba-ni um-ma a-na-ku-ma a-šur-be-el-SA.TU DUMU a-lá-ḫi-im KÙ.BABBAR a-na a-lim{ki} a-na ší-a-ma-tim i-dí-nam ma-lá ta-le-e-a-ni a-wa-tám bu-ut-qá-ma ú tí-ir-ta-ak-nu li-li-kam-ma KÙ.BABBAR ú-šé-bi₄-lá-ku-nu-tí-ma šu-uq-lá-šu-um a-ḫu-ú-a a-tù-nu lu a-wa-tum ba-at-qá-at a-ni-tum lá a-ni-tum tí-ir-ta-ak-nu li-li-kam-ma uz-ni pè-té-a a-ḫu-ú-a a-tù-nu iḫ-da
02df45ee-6d74-46fb-9870-3e546ce7d304,Puzur-Adad,lexicon; onomasticon,Puzur-Adad,puzur4-{d}iškur; puzur4={d}im; puzur4={d}iškur; puzur4={d}iškur-ma; púzur={d}iškur; púzur={d}iškur-ma,"To Puzur-Adad, Ladiya, Ennam-Aššur, Enna-Suen, Aššur-idī, Ikūn-pīya and Lila from Ennam-Aššur and Ali-ahum: Of the 40 talents of good copper about which Iddin-Aššur reached an agreement with the investors, we have here satisfied in silver the investors for the 22 talents of good copper that was in Ali-ahum's possession. Thereof, for the 22 talents of copper, their shares, Iliya, Itūr-ilī and Iddin-Kūbum have received its value in silver. The rest of the copper, 18 talents 6 minas of copper, is in Iddin-Aššur's possession. Apart from this nothing is in his possession. If Ennam-Aššur and Ikūn-pīya take responsibility for their shares, they may receive their shares, but set witnesses for them. Our dear lords, also, send us word, for a great many creditors who have received nothing remain.",a-na PUZUR₄-{d}IM lá-dí-a en-um-a-šur en-na-sú-in a-šur-i-dí i-ku-pí-a ù li-lá qí-bi-ma um-ma en-um-a-šùr ù a-lá-ḫu-um-ma i-na 40 GÚ URUDU SIG₅ ša i-dí-a-šur um-me-a-ni e-pu-lu ša 22 GÚ URUDU SIG₅ ša li-bi₄ a-lá-ḫi-im KÙ.BABBAR-áp-šu a-na-kam né-nu um-me-a-ni nu-ṭá-ib ŠÀ.BA ša 22 GÚ URUDU qá-ta-tí-šu-nu ì-lí-a i-tur₄-DINGIR ù i-dí-ku-bu-um KÙ.BABBAR-áp-šu il₅-qé-ú ší-tí URUDU 18 GÚ 6 ma-na URUDU i li-bi i-dí-a-šur a-lá-an a-nim mì-ma i li-bi-šu ú-lá i-ba-ší šu-ma a-na qá-ta-tí-šu-nu en-um-a-šur ù i-ku-pí-a i-ma-ṣí-ú qá-ta-tí-šu-nu li-il₅-qé-ú-ma ší-bi šu-uk-na-šu-nu-tí bé-lu-ni a-tù-nu ú tí-ir-ta-ku-nu li-li-kam ù bé-lu KÙ.BABBAR ma-du-tum ša lá il₅-qé-ú-ni a-ḫu-ru
02f0ecc7-746b-449d-803c-c05ebbda2336,Iddin-abum,onomasticon,Iddin-abum,i-dí-in-a-bu-um,"The colony has passed a verdict stating that Šalim-Aššur must mention to the sons of Iddin-abum his tablets for his witnesses to how much silver - all the silver - he has paid to cover Iddin-abum's debt. He is to say: This silver I paid in different places.""""",kà-ru-um dí-nam i-dí-in-ma ša-lim-a-šùr ṭup-pu-šu a ší-bi-šu ma-lá KÙ.BABBAR a-na ḫu-bu-ul i-dí-a-bi-im ú-ša-qí-lu ŠU.NÍGIN KÙ.BABBAR a-na me-er-e i-dí-a-bi-im i-qá-bi um-ma šu-ut-ma KÙ.BABBAR a-nim a-ḫa-a ú-ša-qí-il₅
035670c1-3504-4084-a2e6-1ff68ade4c74,Ikūnum,onomasticon,Ikūnum,i-ku-nu-um,"<gap> I entrusted to Šalim-wardī and Šu-Nūnu. Witnessed by Aššur-idī son of Mu-mulānum, by Aššur-taklāku son of Ikūnum son of Samaya. ",<gap> ša-lim-ar-dí ú šu-nu-nu áp-qí-id IGI a-šùr-i-dí DUMU mu-mu-lá-nim IGI a-šur-ta-ak-lá-ku DUMU i-ku-nim DUMU sá-ma-a mì-ma a-nim a dur₄-ḫu-mì-it <gap> ša ki-ma i-a-tí ú-šé-bi₄-il₅
03826c8c-3727-4caf-b781-1cc5f6ab56e6,Išme-ilum,onomasticon,Išme-ilum,iš-me-lam,"Ennam-Aššur son of Suen-nādā has received 13 minas of refined silver, and Suen-nādā his son has received 5.3333 minas of refined silver . Witnessed by Aššur-imittī, by Išme-ilum, by Bi<gap> son of hannāniya, by Ilī-rē'ī son of Šakṣum. ",13 ma-na KÙ.BABBAR ṣa-ru-pá-am en-um-a-šùr DUMU sú-in-na-da 5.3333 ma-na KÙ.BABBAR ṣa-ru-pá-am sú-in-na-da me-ra-šu il₅-qé-ú i-na ší-im <gap> IGI a-šùr-i-mì-tí IGI iš-me-DINGIR IGI bi-<gap> DUMU ḫa-na-ni-a IGI DINGIR.SIPA DUMU ša-ak-ṣí-im
0480d321-8019-4775-bb29-5ac41b659c02,Puzur-Aššur,lexicon; onomasticon,Puzur-Aššur,ma-na-šur; man-a-šur; man-a-šur-ma; man-a-šùr; man-a-šùr-ma; puzur2-a-šur; puzur2-a-šùr; puzur4-a-šur; puzur4-a-šur-ma; puzur4-a-šùr; puzur4-a-šùr-ma; puzur4.a-šur; puzur4={d}a-šùr; púzur-a-šur; púzur-a-šur-ma; púzur-a-šùr; púzur-a-šùr-ma; {m}puzur4-a-šùr; {m}púzur-a-šur; {m}púzur-a-šùr,"To Kuliya, say, thus says Asānum: I am still staying (here) because of the meteoric iron. When they agree with the (quality / price of the) iron I will sell it, get ready and leave to you. As for your letter which arrived here concerning the axe, I have not yet recorded (the dispositions) of the witnesses. Among my witnesses figures Azu, the transporter of Puzur-Aššur. Please, my lord, approach Puzur-Aššur and let him send Azu to me, so that he can testify for me together with his colleagues. whithout my knowledge he has left for there, saying: I am going to Elālī.""""",a-na ku-li-a qí-bi-ma um-ma a-sá-num-ma a-šu-mì a-ší-im sá-aḫ-ra-a-ku a-ši-a-im i-ma-gu₅-ru a-da-šu-ma a-ta-be-a-am-ma a-ta-lá-kam a-dí-i na-áš-pè-er-tí-kà ša a-šu-mì kà-lá-pí-im i-li-kà-ni ší-bé-e a-dí-ni lá aḫ-ri-im i ší-be-a a-zu kà-ṣa-ar PUZUR₄-a-mur be-li a-ta a-na a-na PUZUR₄-a-mur pu-nu-ma a-zu-ú li-iṭ-ru-dam iš-tí tap-pá-i-šu ší-bu-tám li-dí-nam i-na lá i-da-i-a a-mì-ša-am i-tal-kam um-ma šu-ut-ma a-na e-lá-lí a-lá-ak
04939319-b287-455f-9634-e86658e6e392,Ahatum,onomasticon,Ahatum; Ahātum,a-ha-tu-um,To Ahātum; seal of Ali-ahum and seal of Iddin-abum.,a-na a-ḫa-tim KIŠIB a-lá-ḫi-im ù KIŠIB i-dí-a-bi₄-im
04939319-b287-455f-9634-e86658e6e392,Iddin-abum,onomasticon,Iddin-abum,i-dí-in-a-bu-um,To Ahātum; seal of Ali-ahum and seal of Iddin-abum.,a-na a-ḫa-tim KIŠIB a-lá-ḫi-im ù KIŠIB i-dí-a-bi₄-im
04e66f12-63a3-45ce-b27a-cc74cea47f60,Šalim-ahum,onomasticon,Šalim-ahum,ša-li-ma-hi-im; ša-lim-a-hi-im; ša-lim-a-hu-um; šál-lim-a-hi-im; šál-mah; šál-mu-hu-um,"Seal of Ali-ahum son of Elāli, seal of Ennam-Aššur son of Enna-Suen, seal of Dan-Aššur son of Šalim-ahum, seal of Pūšu-kēn son of Sueyya. If Aššur-taklāku has given a joint-stock investment to Ennam-Aššur, then he will receive 2 minas of silver out of the 1 talent 2 minas of silver in his certified tablet, belonging to Ennam-Aššur, and he will write down 3 minas of gold in the name of Pūšu-kēn with his other investors. If Aššur-taklāku has refused him, then Pūšu-kēn will give 40? minas of silver, representing 10 minas of gold, within 46 weeks reckoned from the week of Iddin-Aššur and Ikūnum, and Pūšu-kēn will make Ennam-Aššur's joint-stock investment enter wherever it is favourable for him. If Pūšu-kēn has not given a joint-stock investment to Ennam-Aššur (in time), Pūšu-kēn must give 10 minas of refined silver to Ennam-Aššur. If Ennam-Aššur has refused, he must pay 10 minas of refined silver to Pūšu-kēn. This memorandum is a copy of a certified tablet sealed by Pūšu-kēn.",KIŠIB a-lá-ḫi-im DUMU e-lá-lí KIŠIB en-nam-a-šur DUMU en-na-sú-in KIŠIB dan-a-šur DUMU šál-mì-ḫi-im KIŠIB pu-šu-ki-in DUMU sú-e-a šu-ma a-šur-ta-ak-lá-ku na-ru-qám a-na en-nam-a-šur i-tí-dí-in i-na 1 GÚ 2 ma-na KÙ.BABBAR ša ṭup-pì-šu ḫa-ar-mì-im ša en-nam-a-šur 2 ma-na KÙ.BABBAR i-lá-qé-ma 3 ma-na KÙ.GI iš-tí um-me-a-ni-šu šu-mì pu-šu-ki-in i-lá-pá-at šu-ma a-šur-ta-ak-lá-ku qá-sú im-ta-ḫa-aṣ <gap>-20 ma-na KÙ.BABBAR ki-ma 10 ma-na KÙ.GI iš-tù ḫa-muš-tim ša i-dí-a-šur ù i-ku-nim a-na 46 ḫa-am-ša-tim pu-šu-ki-in a-na en-nam-a-šur i-da-an-ma na-ru-uq en-nam-a-šur a-li ṭá-bu-šu-ni pu-šu-ki-in ú-šé-ra-áb šu-ma pu-šu-ki-in na-ru-qám a-na en-nam-a-šur lá i-tí-dí-in 10 ma-na KÙ.BABBAR ṣa-ru-pá-am pu-šu-ki-in a-na en-nam-a-šur i-ša-qal šu-ma en-nam-a-šur qá-tám im-ta-ḫa-aṣ 10 ma-na KÙ.BABBAR ṣa-ru-pá-am a-na pu-šu-ki-in i-ša-qal ta-aḫ-sí-is-tum a-ni-tum me-ḫi-ir ṭup-pì-im ḫa-ar-mì-im ša ku-nu-uk pu
04e66f12-63a3-45ce-b27a-cc74cea47f60,Ikūnum,onomasticon,Ikūnum,i-ku-nu-um,"Seal of Ali-ahum son of Elāli, seal of Ennam-Aššur son of Enna-Suen, seal of Dan-Aššur son of Šalim-ahum, seal of Pūšu-kēn son of Sueyya. If Aššur-taklāku has given a joint-stock investment to Ennam-Aššur, then he will receive 2 minas of silver out of the 1 talent 2 minas of silver in his certified tablet, belonging to Ennam-Aššur, and he will write down 3 minas of gold in the name of Pūšu-kēn with his other investors. If Aššur-taklāku has refused him, then Pūšu-kēn will give 40? minas of silver, representing 10 minas of gold, within 46 weeks reckoned from the week of Iddin-Aššur and Ikūnum, and Pūšu-kēn will make Ennam-Aššur's joint-stock investment enter wherever it is favourable for him. If Pūšu-kēn has not given a joint-stock investment to Ennam-Aššur (in time), Pūšu-kēn must give 10 minas of refined silver to Ennam-Aššur. If Ennam-Aššur has refused, he must pay 10 minas of refined silver to Pūšu-kēn. This memorandum is a copy of a certified tablet sealed by Pūšu-kēn.",KIŠIB a-lá-ḫi-im DUMU e-lá-lí KIŠIB en-nam-a-šur DUMU en-na-sú-in KIŠIB dan-a-šur DUMU šál-mì-ḫi-im KIŠIB pu-šu-ki-in DUMU sú-e-a šu-ma a-šur-ta-ak-lá-ku na-ru-qám a-na en-nam-a-šur i-tí-dí-in i-na 1 GÚ 2 ma-na KÙ.BABBAR ša ṭup-pì-šu ḫa-ar-mì-im ša en-nam-a-šur 2 ma-na KÙ.BABBAR i-lá-qé-ma 3 ma-na KÙ.GI iš-tí um-me-a-ni-šu šu-mì pu-šu-ki-in i-lá-pá-at šu-ma a-šur-ta-ak-lá-ku qá-sú im-ta-ḫa-aṣ <gap>-20 ma-na KÙ.BABBAR ki-ma 10 ma-na KÙ.GI iš-tù ḫa-muš-tim ša i-dí-a-šur ù i-ku-nim a-na 46 ḫa-am-ša-tim pu-šu-ki-in a-na en-nam-a-šur i-da-an-ma na-ru-uq en-nam-a-šur a-li ṭá-bu-šu-ni pu-šu-ki-in ú-šé-ra-áb šu-ma pu-šu-ki-in na-ru-qám a-na en-nam-a-šur lá i-tí-dí-in 10 ma-na KÙ.BABBAR ṣa-ru-pá-am pu-šu-ki-in a-na en-nam-a-šur i-ša-qal šu-ma en-nam-a-šur qá-tám im-ta-ḫa-aṣ 10 ma-na KÙ.BABBAR ṣa-ru-pá-am a-na pu-šu-ki-in i-ša-qal ta-aḫ-sí-is-tum a-ni-tum me-ḫi-ir ṭup-pì-im ḫa-ar-mì-im ša ku-nu-uk pu
0556fc5f-3705-46a0-a91a-838884587bc7,Iddin-Kubum,onomasticon,Iddin-Kubum; Iddin-Kūbum,i-dí-ku-bu-um,"<gap>-Aššur <gap> he should answer you and you shall pay <gap> mina of refined silver. Iddin-Kūbum said: Erase the big tablet for me. The day I and Šalim-Aššur meet I shall give him <gap> the son of Puzur-Istar, <gap> """,<gap> a-šùr <gap> li-pu-ul-kà-ma <gap> ma-na KÙ.BABBAR ṣa-ru-pá-am šu-qú-ul um-ma i-dí-ku-bu-ma ṭup-pá-am GAL ṭá-bi₄-a-nim i-na ú-mì-im ša a-na-ku ù ša-lim-a-šur ni-na-mu-ru <gap> tám a-da-šu-um <gap> DUMU MAN.IŠTAR <gap>
05ff2933-154f-4144-bda0-6fd4217fd00f,Mīšar-rabi,onomasticon,Mīšar-rabi,mì-šar-gal; mì-šu-gal,"30 minas of silver, its excise added, his transport fee paid, under my seals, Šu-Kūbum brought to my investors and my representatives and to hinnāya. (Entrusted to him) in the presence of Amur-Šamaš, son of Mīšar-rabi, of Amur-Šamaš, son of harimtum. 2 minas of silver belonging to me; 1 mina of silver belonging to hinnāya, (sent) to meet the caravan; 1.5 mina of silver of Ummī-Išhara; 15 shekels of gold of Lamassutum and Aššuriš-tikal, thereof 35 shekels of silver of Lamassutum (and?) 25 shekels of silver being my? temple funds - all this, its import tax added, his transport fee paid, under my seals, Šu-Kūbum brought to my representatives. In the presence of Lā-qēp, son of Izzizam-ilī, of Aššur-nādā.",30 ma-na KÙ.BABBAR ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu ku-nu-ki-a a-na um-mì-a-ni-a ša ki-ma i-a-tí ù ḫi-na-a šu-ku-bu-um ú-bi₄-il₅ IGI a-mur-{d}UTU DUMU mì-šar-ra-bí IGI a-mur-{d}UTU DUMU ḫa-ri-im-tim 2 ma-na KÙ.BABBAR i-a-am 1 ma-na KÙ.BABBAR ša ḫi-na-a a pá-ni ILLAT-tim 1.5 ma-na KÙ.BABBAR ša um-mì-iš-ḫa-ra 15 GÍN KÙ.KI ša lá-ma-sí-tim ú a-šur-iš-tí-kál ŠÀ.BA 0.5 ma-na 5 GÍN ša lá-ma-sí-tim 0.3333 ma-na 5 GÍN KÙ.BABBAR ša ik-ri-bi-a mì-ma a-nim ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu ku-nu-ki-a a ša ki-ma i-a-tí šu-ku-bu-um ú-bi₄-il₅ IGI lá-qé-ep DUMU i-zi-za-am-ì-lí IGI a-šur-na-da
05ff2933-154f-4144-bda0-6fd4217fd00f,La-qep,onomasticon,La-qep; Lā-qēp,lá-qé-pu-um,"30 minas of silver, its excise added, his transport fee paid, under my seals, Šu-Kūbum brought to my investors and my representatives and to hinnāya. (Entrusted to him) in the presence of Amur-Šamaš, son of Mīšar-rabi, of Amur-Šamaš, son of harimtum. 2 minas of silver belonging to me; 1 mina of silver belonging to hinnāya, (sent) to meet the caravan; 1.5 mina of silver of Ummī-Išhara; 15 shekels of gold of Lamassutum and Aššuriš-tikal, thereof 35 shekels of silver of Lamassutum (and?) 25 shekels of silver being my? temple funds - all this, its import tax added, his transport fee paid, under my seals, Šu-Kūbum brought to my representatives. In the presence of Lā-qēp, son of Izzizam-ilī, of Aššur-nādā.",30 ma-na KÙ.BABBAR ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu ku-nu-ki-a a-na um-mì-a-ni-a ša ki-ma i-a-tí ù ḫi-na-a šu-ku-bu-um ú-bi₄-il₅ IGI a-mur-{d}UTU DUMU mì-šar-ra-bí IGI a-mur-{d}UTU DUMU ḫa-ri-im-tim 2 ma-na KÙ.BABBAR i-a-am 1 ma-na KÙ.BABBAR ša ḫi-na-a a pá-ni ILLAT-tim 1.5 ma-na KÙ.BABBAR ša um-mì-iš-ḫa-ra 15 GÍN KÙ.KI ša lá-ma-sí-tim ú a-šur-iš-tí-kál ŠÀ.BA 0.5 ma-na 5 GÍN ša lá-ma-sí-tim 0.3333 ma-na 5 GÍN KÙ.BABBAR ša ik-ri-bi-a mì-ma a-nim ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu ku-nu-ki-a a ša ki-ma i-a-tí šu-ku-bu-um ú-bi₄-il₅ IGI lá-qé-ep DUMU i-zi-za-am-ì-lí IGI a-šur-na-da
0677963f-3fac-4d49-b13e-9d6322bf6fb1,La-qep,onomasticon,La-qep; Lā-qēp,lá-qé-pu-um,"Ennam-Aššur seized us against Ali-ahum and said to Ali-ahum: Come, let me question you!"" Ali-ahum answered: ""Why do you want to question me?"" Ennam-Aššur said: ""About the memoranda stating that I and you settled accounts. Contest or confirm to me that they are sealed by you and me."" Ali-ahum answered: ""As to the memoranda sealed by me and by you - yes, I do not contest my seal."" Ennam-Aššur said: ""Keep in mind what was sworn by the City! Bring my case to the City assembly and my lord."" The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger. Witnessed by Aššur-rabi son of Lā-qēp, by Ilī-bāni son of Amur-Ištar.""",en-um-a-šùr a-na a-lá-ḫi-im iṣ-ba-at-ni-a-tí-ma um-ma en-um-a-šùr-ma a-na a-lá-ḫi-im-ma al-kam lá-áš-a-al-kà um-ma a-lá-ḫu-um-ma a-na mì-nim ta-ša-a-lá-ni um-ma en-um-a-šùr-ma a-na ta-aḫ-sí-sá-tim ša a-na-ku ù a-ta ni-kà-sí ni-sí-ú i ku-nu-ki-kà ù ku-nu-ki-a kà-an-kà-ni ik-ra-ni ú-lá kà-i-na-ni um-ma a-lá-ḫu-um-ma ta-aḫ-sí-sá-tim ša ku-nu-ki-a ú ku-nu-ki-kà kà-an-kà-ni ke-na ku-nu-ku-a lá a-na-ki-ir um-ma en-um-a-šur-ma ša ni-iš a-lim{ki} <gap> ta-mu-ú kà-i-lá <gap> a-na a-lim{ki} ú be-lí-a a-wa-tí bi₄-lá a-na a-wa-tim a-ni-a-tím kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in IGI a-šur-GAL DUMU lá-qé-ep IGI ili₅-ba-ni DUMU a-mur-IŠTAR
